,Content ID,Type_x,Date,Sentiment,Score,Type_y,Category,URL,months
16668,ee18c383-1e7a-4507-9e78-1061da09143a,peeking,2020-11-15,neutral,35,audio,education,,2020-11
16669,ee18c383-1e7a-4507-9e78-1061da09143a,super love,2021-01-06,positive,75,audio,education,,2021-01
16670,ee18c383-1e7a-4507-9e78-1061da09143a,scared,2020-08-31,negative,15,audio,education,,2020-08
16671,ee18c383-1e7a-4507-9e78-1061da09143a,love,2021-03-05,positive,65,audio,education,,2021-03
16672,ee18c383-1e7a-4507-9e78-1061da09143a,interested,2020-08-19,positive,30,audio,education,,2020-08
16673,ee18c383-1e7a-4507-9e78-1061da09143a,disgust,2020-11-02,negative,0,audio,education,,2020-11
16674,ee18c383-1e7a-4507-9e78-1061da09143a,super love,2021-06-18,positive,75,audio,education,,2021-06
16675,ee18c383-1e7a-4507-9e78-1061da09143a,peeking,2021-03-10,neutral,35,audio,education,,2021-03
16676,ee18c383-1e7a-4507-9e78-1061da09143a,like,2021-05-10,positive,50,audio,education,,2021-05
16677,ee18c383-1e7a-4507-9e78-1061da09143a,dislike,2021-06-16,negative,10,audio,education,,2021-06
16678,ee18c383-1e7a-4507-9e78-1061da09143a,like,2020-10-27,positive,50,audio,education,,2020-10
16679,ee18c383-1e7a-4507-9e78-1061da09143a,like,2021-01-19,positive,50,audio,education,,2021-01
16680,ee18c383-1e7a-4507-9e78-1061da09143a,super love,2021-05-10,positive,75,audio,education,,2021-05
16681,ee18c383-1e7a-4507-9e78-1061da09143a,dislike,2020-07-09,negative,10,audio,education,,2020-07
16682,ee18c383-1e7a-4507-9e78-1061da09143a,like,2020-09-24,positive,50,audio,education,,2020-09
16683,ee18c383-1e7a-4507-9e78-1061da09143a,dislike,2021-01-15,negative,10,audio,education,,2021-01
16684,ee18c383-1e7a-4507-9e78-1061da09143a,adore,2021-06-10,positive,72,audio,education,,2021-06
16685,ee18c383-1e7a-4507-9e78-1061da09143a,heart,2021-01-29,positive,60,audio,education,,2021-01
16686,ee18c383-1e7a-4507-9e78-1061da09143a,scared,2021-04-13,negative,15,audio,education,,2021-04
16687,ee18c383-1e7a-4507-9e78-1061da09143a,hate,2021-01-29,negative,5,audio,education,,2021-01
16688,ee18c383-1e7a-4507-9e78-1061da09143a,super love,2021-02-06,positive,75,audio,education,,2021-02
16689,ee18c383-1e7a-4507-9e78-1061da09143a,hate,2021-05-09,negative,5,audio,education,,2021-05
16690,ee18c383-1e7a-4507-9e78-1061da09143a,intrigued,2020-10-24,positive,45,audio,education,,2020-10
16691,ee18c383-1e7a-4507-9e78-1061da09143a,super love,2021-06-03,positive,75,audio,education,,2021-06
16692,ee0988ef-8656-4a63-9515-a2533b772636,indifferent,2020-12-14,neutral,20,video,travel,https://socialbuzz.cdn.com/content/storage/ee0988ef-8656-4a63-9515-a2533b772636,2020-12
16693,ee0988ef-8656-4a63-9515-a2533b772636,like,2020-07-25,positive,50,video,travel,https://socialbuzz.cdn.com/content/storage/ee0988ef-8656-4a63-9515-a2533b772636,2020-07
16694,ee0988ef-8656-4a63-9515-a2533b772636,intrigued,2020-12-20,positive,45,video,travel,https://socialbuzz.cdn.com/content/storage/ee0988ef-8656-4a63-9515-a2533b772636,2020-12
16695,ee0988ef-8656-4a63-9515-a2533b772636,interested,2021-05-09,positive,30,video,travel,https://socialbuzz.cdn.com/content/storage/ee0988ef-8656-4a63-9515-a2533b772636,2021-05
16696,ee0988ef-8656-4a63-9515-a2533b772636,dislike,2021-01-19,negative,10,video,travel,https://socialbuzz.cdn.com/content/storage/ee0988ef-8656-4a63-9515-a2533b772636,2021-01
16697,ee0988ef-8656-4a63-9515-a2533b772636,indifferent,2021-04-25,neutral,20,video,travel,https://socialbuzz.cdn.com/content/storage/ee0988ef-8656-4a63-9515-a2533b772636,2021-04
16698,ee0988ef-8656-4a63-9515-a2533b772636,dislike,2020-07-23,negative,10,video,travel,https://socialbuzz.cdn.com/content/storage/ee0988ef-8656-4a63-9515-a2533b772636,2020-07
16699,ee0988ef-8656-4a63-9515-a2533b772636,worried,2020-11-26,negative,12,video,travel,https://socialbuzz.cdn.com/content/storage/ee0988ef-8656-4a63-9515-a2533b772636,2020-11
16700,ee0988ef-8656-4a63-9515-a2533b772636,disgust,2021-03-30,negative,0,video,travel,https://socialbuzz.cdn.com/content/storage/ee0988ef-8656-4a63-9515-a2533b772636,2021-03
16701,ee0988ef-8656-4a63-9515-a2533b772636,peeking,2021-04-20,neutral,35,video,travel,https://socialbuzz.cdn.com/content/storage/ee0988ef-8656-4a63-9515-a2533b772636,2021-04
16702,ee0988ef-8656-4a63-9515-a2533b772636,worried,2021-01-01,negative,12,video,travel,https://socialbuzz.cdn.com/content/storage/ee0988ef-8656-4a63-9515-a2533b772636,2021-01
16703,ee0988ef-8656-4a63-9515-a2533b772636,intrigued,2021-02-19,positive,45,video,travel,https://socialbuzz.cdn.com/content/storage/ee0988ef-8656-4a63-9515-a2533b772636,2021-02
16704,ee0988ef-8656-4a63-9515-a2533b772636,scared,2021-03-17,negative,15,video,travel,https://socialbuzz.cdn.com/content/storage/ee0988ef-8656-4a63-9515-a2533b772636,2021-03
16705,ee0988ef-8656-4a63-9515-a2533b772636,hate,2021-02-18,negative,5,video,travel,https://socialbuzz.cdn.com/content/storage/ee0988ef-8656-4a63-9515-a2533b772636,2021-02
16706,ee0988ef-8656-4a63-9515-a2533b772636,adore,2020-11-10,positive,72,video,travel,https://socialbuzz.cdn.com/content/storage/ee0988ef-8656-4a63-9515-a2533b772636,2020-11
16707,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,love,2021-01-21,positive,65,video,soccer,https://socialbuzz.cdn.com/content/storage/3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,2021-01
16708,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,scared,2020-10-15,negative,15,video,soccer,https://socialbuzz.cdn.com/content/storage/3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,2020-10
16709,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,dislike,2021-02-04,negative,10,video,soccer,https://socialbuzz.cdn.com/content/storage/3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,2021-02
16710,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,scared,2021-04-27,negative,15,video,soccer,https://socialbuzz.cdn.com/content/storage/3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,2021-04
16711,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,adore,2020-07-15,positive,72,video,soccer,https://socialbuzz.cdn.com/content/storage/3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,2020-07
16712,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,scared,2020-11-25,negative,15,video,soccer,https://socialbuzz.cdn.com/content/storage/3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,2020-11
16713,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,cherish,2020-10-30,positive,70,video,soccer,https://socialbuzz.cdn.com/content/storage/3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,2020-10
16714,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,adore,2020-10-26,positive,72,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-10
16715,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,dislike,2021-01-20,negative,10,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2021-01
16716,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,disgust,2020-08-28,negative,0,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-08
16717,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,2021-01-04,positive,60,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2021-01
16718,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,love,2021-06-12,positive,65,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2021-06
16719,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,indifferent,2020-10-03,neutral,20,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-10
16720,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,2021-01-31,positive,60,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2021-01
16721,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,want,2020-09-03,positive,70,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-09
16722,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,2021-04-04,positive,60,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2021-04
16723,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,2021-04-15,positive,60,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2021-04
16724,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,indifferent,2020-07-20,neutral,20,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-07
16725,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,indifferent,2020-09-11,neutral,20,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-09
16726,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,like,2020-12-22,positive,50,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-12
16727,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,2021-04-30,positive,60,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2021-04
16728,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,love,2020-07-06,positive,65,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-07
16729,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,2020-12-25,positive,60,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-12
16730,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,cherish,2020-07-28,positive,70,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-07
16731,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,intrigued,2020-10-20,positive,45,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-10
16732,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,interested,2021-05-17,positive,30,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2021-05
16733,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,interested,2021-05-18,positive,30,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2021-05
16734,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,hate,2020-11-25,negative,5,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-11
16735,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,dislike,2020-12-30,negative,10,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-12
16736,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,disgust,2020-08-18,negative,0,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-08
16737,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,like,2021-03-15,positive,50,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2021-03
16738,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,adore,2021-02-25,positive,72,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2021-02
16739,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,worried,2020-08-07,negative,12,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-08
16740,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,interested,2020-11-28,positive,30,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-11
16741,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,intrigued,2021-01-12,positive,45,audio,dogs,https://socialbuzz.cdn.com/content/storage/8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2021-01
16742,df2214cb-61f3-4744-86a8-7c01e501bc27,love,2021-05-22,positive,65,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2021-05
16743,df2214cb-61f3-4744-86a8-7c01e501bc27,peeking,2020-12-13,neutral,35,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2020-12
16744,df2214cb-61f3-4744-86a8-7c01e501bc27,cherish,2021-02-01,positive,70,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2021-02
16745,df2214cb-61f3-4744-86a8-7c01e501bc27,super love,2021-03-01,positive,75,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2021-03
16746,df2214cb-61f3-4744-86a8-7c01e501bc27,super love,2020-08-31,positive,75,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2020-08
16747,df2214cb-61f3-4744-86a8-7c01e501bc27,intrigued,2021-01-09,positive,45,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2021-01
16748,df2214cb-61f3-4744-86a8-7c01e501bc27,like,2021-04-26,positive,50,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2021-04
16749,df2214cb-61f3-4744-86a8-7c01e501bc27,want,2020-07-30,positive,70,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2020-07
16750,df2214cb-61f3-4744-86a8-7c01e501bc27,love,2021-05-23,positive,65,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2021-05
16751,df2214cb-61f3-4744-86a8-7c01e501bc27,want,2021-05-12,positive,70,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2021-05
16752,df2214cb-61f3-4744-86a8-7c01e501bc27,hate,2020-06-21,negative,5,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2020-06
16753,df2214cb-61f3-4744-86a8-7c01e501bc27,worried,2021-04-07,negative,12,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2021-04
16754,df2214cb-61f3-4744-86a8-7c01e501bc27,adore,2021-05-04,positive,72,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2021-05
16755,df2214cb-61f3-4744-86a8-7c01e501bc27,heart,2020-09-11,positive,60,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2020-09
16756,df2214cb-61f3-4744-86a8-7c01e501bc27,disgust,2021-03-26,negative,0,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2021-03
16757,df2214cb-61f3-4744-86a8-7c01e501bc27,heart,2020-12-29,positive,60,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2020-12
16758,df2214cb-61f3-4744-86a8-7c01e501bc27,super love,2021-04-18,positive,75,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2021-04
16759,df2214cb-61f3-4744-86a8-7c01e501bc27,interested,2021-05-13,positive,30,audio,cooking,https://socialbuzz.cdn.com/content/storage/df2214cb-61f3-4744-86a8-7c01e501bc27,2021-05
16760,b15792cb-995f-473e-8372-5cbe88eb059b,scared,2021-04-26,negative,15,photo,travel,,2021-04
16761,b15792cb-995f-473e-8372-5cbe88eb059b,love,2020-09-01,positive,65,photo,travel,,2020-09
16762,b15792cb-995f-473e-8372-5cbe88eb059b,want,2020-11-11,positive,70,photo,travel,,2020-11
16763,b15792cb-995f-473e-8372-5cbe88eb059b,hate,2020-09-21,negative,5,photo,travel,,2020-09
16764,b15792cb-995f-473e-8372-5cbe88eb059b,worried,2021-01-11,negative,12,photo,travel,,2021-01
16765,b15792cb-995f-473e-8372-5cbe88eb059b,cherish,2021-03-01,positive,70,photo,travel,,2021-03
16766,b15792cb-995f-473e-8372-5cbe88eb059b,indifferent,2020-11-04,neutral,20,photo,travel,,2020-11
16767,b15792cb-995f-473e-8372-5cbe88eb059b,super love,2021-02-24,positive,75,photo,travel,,2021-02
16768,b15792cb-995f-473e-8372-5cbe88eb059b,dislike,2020-06-28,negative,10,photo,travel,,2020-06
16769,b15792cb-995f-473e-8372-5cbe88eb059b,dislike,2021-05-10,negative,10,photo,travel,,2021-05
16770,b15792cb-995f-473e-8372-5cbe88eb059b,cherish,2020-12-01,positive,70,photo,travel,,2020-12
16771,b15792cb-995f-473e-8372-5cbe88eb059b,adore,2020-09-07,positive,72,photo,travel,,2020-09
16772,b15792cb-995f-473e-8372-5cbe88eb059b,dislike,2020-07-14,negative,10,photo,travel,,2020-07
16773,b15792cb-995f-473e-8372-5cbe88eb059b,heart,2020-10-10,positive,60,photo,travel,,2020-10
16774,b15792cb-995f-473e-8372-5cbe88eb059b,super love,2021-01-04,positive,75,photo,travel,,2021-01
16775,b15792cb-995f-473e-8372-5cbe88eb059b,like,2021-01-04,positive,50,photo,travel,,2021-01
16776,b15792cb-995f-473e-8372-5cbe88eb059b,hate,2020-11-16,negative,5,photo,travel,,2020-11
16777,b15792cb-995f-473e-8372-5cbe88eb059b,hate,2020-09-11,negative,5,photo,travel,,2020-09
16778,b15792cb-995f-473e-8372-5cbe88eb059b,scared,2021-01-12,negative,15,photo,travel,,2021-01
16779,b15792cb-995f-473e-8372-5cbe88eb059b,intrigued,2020-08-07,positive,45,photo,travel,,2020-08
16780,b15792cb-995f-473e-8372-5cbe88eb059b,indifferent,2020-07-28,neutral,20,photo,travel,,2020-07
16781,b15792cb-995f-473e-8372-5cbe88eb059b,disgust,2021-05-01,negative,0,photo,travel,,2021-05
16782,b15792cb-995f-473e-8372-5cbe88eb059b,worried,2021-02-16,negative,12,photo,travel,,2021-02
16783,b15792cb-995f-473e-8372-5cbe88eb059b,love,2020-07-07,positive,65,photo,travel,,2020-07
16784,b15792cb-995f-473e-8372-5cbe88eb059b,heart,2021-02-04,positive,60,photo,travel,,2021-02
16785,b15792cb-995f-473e-8372-5cbe88eb059b,worried,2021-04-22,negative,12,photo,travel,,2021-04
16786,b15792cb-995f-473e-8372-5cbe88eb059b,interested,2020-12-11,positive,30,photo,travel,,2020-12
16787,b15792cb-995f-473e-8372-5cbe88eb059b,scared,2020-12-27,negative,15,photo,travel,,2020-12
16788,b15792cb-995f-473e-8372-5cbe88eb059b,peeking,2021-02-17,neutral,35,photo,travel,,2021-02
16789,b15792cb-995f-473e-8372-5cbe88eb059b,heart,2020-08-04,positive,60,photo,travel,,2020-08
16790,881d8944-8eeb-4439-b40c-9396a1e31f20,super love,2021-04-02,positive,75,photo,science,https://socialbuzz.cdn.com/content/storage/881d8944-8eeb-4439-b40c-9396a1e31f20,2021-04
16791,881d8944-8eeb-4439-b40c-9396a1e31f20,hate,2020-07-13,negative,5,photo,science,https://socialbuzz.cdn.com/content/storage/881d8944-8eeb-4439-b40c-9396a1e31f20,2020-07
16792,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,like,2020-10-25,positive,50,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-10
16793,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,adore,2020-11-17,positive,72,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-11
16794,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,like,2020-07-03,positive,50,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-07
16795,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,dislike,2020-08-19,negative,10,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-08
16796,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,like,2021-01-12,positive,50,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021-01
16797,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,scared,2021-03-18,negative,15,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021-03
16798,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,want,2021-03-12,positive,70,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021-03
16799,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,scared,2020-12-22,negative,15,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-12
16800,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,dislike,2020-08-20,negative,10,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-08
16801,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,super love,2021-02-17,positive,75,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021-02
16802,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,peeking,2021-03-25,neutral,35,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021-03
16803,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,worried,2020-11-26,negative,12,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-11
16804,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,want,2021-05-07,positive,70,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021-05
16805,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,adore,2021-03-21,positive,72,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021-03
16806,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,adore,2021-05-16,positive,72,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021-05
16807,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,cherish,2020-09-15,positive,70,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-09
16808,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,super love,2021-03-18,positive,75,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021-03
16809,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,love,2020-09-21,positive,65,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-09
16810,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,peeking,2020-08-15,neutral,35,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-08
16811,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,interested,2021-01-22,positive,30,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021-01
16812,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,heart,2020-07-03,positive,60,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-07
16813,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,peeking,2021-03-22,neutral,35,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021-03
16814,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,indifferent,2021-02-11,neutral,20,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021-02
16815,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,like,2020-12-19,positive,50,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-12
16816,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,want,2020-07-18,positive,70,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-07
16817,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,heart,2021-01-29,positive,60,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021-01
16818,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,interested,2021-02-25,positive,30,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021-02
16819,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,adore,2020-08-05,positive,72,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-08
16820,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,heart,2020-08-07,positive,60,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-08
16821,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,like,2020-10-13,positive,50,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-10
16822,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,indifferent,2020-06-22,neutral,20,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-06
16823,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,want,2020-12-23,positive,70,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-12
16824,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,worried,2021-02-24,negative,12,video,soccer,https://socialbuzz.cdn.com/content/storage/4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021-02
